"EVENT" "median_value" "mean_value" "var_value"
"HsaINT1012765" 0 14.1901136363636 930.793564354754
"HsaINT1012766" 11.55 23.4309638554217 1028.09560149868
"HsaINT1012767" 2.7 20.1941414141414 1047.42461838796
"HsaINT1012768" 0.31 17.8941237113402 1090.1860786512
"HsaINT1012769" 25.385 32.754125 892.014839731013
"HsaINT1012770" 4.315 14.446568627451 604.409539594253
"HsaINT1012771" 7.9 42.916 2335.51161294118
"HsaINT1012772" 100 66.8864285714286 1932.40220888502
"HsaINT1012775" 14.29 45.1431147540984 2239.12094180328
"HsaINT1012776" 100 74.1156451612903 1162.89936924907
"HsaINT1012777" 11.57 23.4693 831.364388393939
"HsaINT1012778" 10.92 19.524598540146 606.308926492057
"HsaINT1012780" 100 92 766.666666666667
"HsaINT1012782" 60 57.4256756756757 1701.87904744745
"HsaINT1012784" 1.305 16.6216666666667 909.007408874459
"HsaINT1012785" 10.83 12.9979104477612 121.710311390416
"HsaINT1012791" 94.315 68.4775 1452.28717234043
"HsaINT1012792" 0 10.9911764705882 882.966315013169
"HsaINT1012800" 100 66.6089090909091 1885.86859138047
"HsaINT1012802" 0 30.9773076923077 2203.19338846154
"HsaINT1012803" 0 35.294 2374.80240421053
"HsaINT1012804" 0 22.134347826087 1764.2842256917
"HsaINT1012806" 11.11 18.39 523.239520408163
"HsaINT1012808" 10.395 21.2700819672131 740.700980984961
"HsaINT1012809" 10 22.0909923664122 837.989984392249
"HsaINT1012812" 0 17.0880597014925 1147.85961587517
"HsaINT1012813" 3.7 24.5671428571429 1320.55461105991
"HsaINT1012814" 100 61.7061904761905 1758.8619047619
"HsaINT1012815" 0.6 28.6041176470588 1898.89356323529
"HsaINT1012819" 23.635 34.818 1455.22386222222
"HsaINT1012820" 26.645 48.1545 2013.96705763158
"HsaINT1012821" 100 75.2886538461538 1279.98145893665
"HsaINT1012832" 40.67 41.6572027972028 617.369344233232
"HsaINT1012833" 11.66 17.9221678321678 353.950845267409
"HsaINT1012835" 0 13.1483333333333 1059.34445
"HsaINT1012836" 10.785 36.8363636363636 2063.16011948052
"HsaINT1012840" 54.12 52.2147916666667 547.742850305944
"HsaINT1012841" 42.86 46.631037037037 1544.23396011056
"HsaINT1012843" 0.41 17.2461904761905 1206.33595880666
"HsaINT1012869" 12.67 17.5132413793103 195.497601226054
"HsaINT1012872" 10.72 14.5388405797101 220.967226383159
"HsaINT1012874" 70.67 64.4631531531532 1203.13620178542
"HsaINT1012875" 29.5 34.7412162162162 1030.57975329508
"HsaINT1012879" 0 11.9542307692308 891.081457384615
"HsaINT1012881" 2.245 20.0222727272727 1009.61270411255
"HsaINT1012882" 4.785 19.9209090909091 1165.48748484848
"HsaINT1012883" 0 11.4295454545455 850.289680735931
"HsaINT1012884" 0 9.31125 784.715602717391
"HsaINT1012885" 0 12.5063636363636 897.025767099567
"HsaINT1012886" 0 15.39 1262.60292592593
"HsaINT1012889" 0 15.8709523809524 1257.31076904762
"HsaINT1012890" 0 16.1589655172414 1062.26238103448
"HsaINT1012893" 12.7 28.27 1454.893416
"HsaINT1012896" 0 13.1445945945946 1000.62322552553
"HsaINT1012897" 1.02 30.9648387096774 1832.42999913978
"HsaINT1012898" 0 13.4016129032258 858.270820645161
"HsaINT1012900" 0.46 36.0651515151515 2214.02453825758
"HsaINT1012902" 24.89 38.3563636363636 1880.99202386364
"HsaINT1012905" 0 32.8496666666667 2050.07662402299
"HsaINT1012906" 0 24.0528125 1727.64229828629
"HsaINT1012907" 100 57.2112121212121 2124.63439848485
"HsaINT1012908" 100 70.2514583333333 1658.27430208333
"HsaINT1012909" 60.48 58.34 1803.44872758621
"HsaINT1012910" 0 19.2078125 1221.62735069444
"HsaINT1012911" 100 76.2510344827586 1281.56274659182
"HsaINT1012913" 100 78.4363461538462 1133.82123700523
"HsaINT1012914" 100 79.1326136363636 1250.92898964211
"HsaINT1012917" 11.85 35.8345714285714 1858.69033142857
"HsaINT1012918" 0 16.5626086956522 1161.6557201581
"HsaINT1012922" 2.22 15.9136496350365 768.962021876342
"HsaINT1012923" 10.79 16.1567361111111 352.524739622183
"HsaINT1012925" 66.2 67.4525531914894 479.447849148936
"HsaINT1012926" 10.26 16.2347552447552 368.549582862208
"HsaINT1012927" 21.525 24.8994366197183 311.738369893118
"HsaINT1012930" 0.19 21.0065714285714 1373.78474459627
"HsaINT1012931" 100 58.5888461538462 2233.47514374057
"HsaINT1012932" 27.775 45.662619047619 2195.70427346109
"HsaINT1012933" 20 41.9954545454545 1906.59398080808
"HsaINT1012934" 29.165 44.4717857142857 1944.2050912987
"HsaINT1012935" 100 75.4381818181818 1400.23109665072
"HsaINT1012936" 27.415 45.3495454545455 1945.70133787879
"HsaINT1012937" 4.23 34.013125 2136.43350291667
"HsaINT1012938" 27.27 42.8768 1945.99987881081
"HsaINT1012939" 2.05 29.5921212121212 1768.37412973485
"HsaINT1012940" 100 83.7459259259259 1137.94160950384
"HsaINT1012945" 50 50.6314285714286 2439.55690285714
"HsaINT1012947" 8.13 16.7080158730159 524.397739231746
"HsaINT1012948" 81.03 78.49 342.487161428571
"HsaINT1012949" 19.99 27.7343703703704 738.045032249862
"HsaINT1012950" 19.54 28.1585714285714 657.593701731602
"HsaINT1012951" 0 27.9513888888889 1846.2253665873
"HsaINT1012952" 100 66.0325714285714 1566.87581378151
"HsaINT1012953" 83.335 54.24425 2290.94434814103
"HsaINT1012954" 1.03 35.4457777777778 2184.07307040404
"HsaINT1012958" 0.69 15.1917721518987 1027.98713015255
"HsaINT1012959" 100 74.2814285714286 1818.0678302521
"HsaINT1012960" 50 51.2371428571429 2339.29394708995
"HsaINT1012961" 100 65.998125 2137.36208024194
"HsaINT1012962" 37.36 44.37088 654.685130670968
"HsaINT1012963" 10.75 21.3370229007634 769.931677991779
"HsaINT1012973" 85.61 82.8779020979021 177.047974441052
"HsaINT1012974" 0.62 21.9387037037037 1402.5574001747
"HsaINT1012975" 100 72.4651724137931 2061.33517586207
"HsaINT1012977" 5.88 14.1511023622047 590.39055591801
"HsaINT1012978" 15.38 22.6919841269841 584.636107231746
"HsaINT1012979" 25 32.1038461538462 736.783284317233
"HsaINT1012985" 49.76 47.7196478873239 832.007731080811
"HsaINT1012987" 81.35 78.5810606060606 377.301098103169
"HsaINT1012992" 20 35.6143 1560.66529950505
"HsaINT1012993" 1.185 15.7827192982456 704.143963336438
"HsaINT1012994" 0 15.1989534883721 872.819755362517
"HsaINT1012999" 3.8 29.9215384615385 1581.3773976024
"HsaINT1013001" 0 15.4828915662651 907.997835439318
"HsaINT1013008" 11.61 13.3991724137931 107.589734032567
"HsaINT1013012" 13.02 16.9587586206897 206.001022059387
"HsaINT1013017" 10 13.8752592592593 237.115538551686
"HsaINT1013018" 15.395 21.9985507246377 601.521886935364
"HsaINT1013021" 0.235 14.0548076923077 699.911723491704
"HsaINT1013023" 9.54 16.3394405594406 354.121025036935
"HsaINT1013024" 85.54 79.1602777777778 510.549952369852
"HsaINT1013027" 8.425 19.5552678571429 675.974969296976
"HsaINT1013028" 9.315 18.4993859649123 556.645683690421
"HsaINT1013029" 5.235 16.6522321428571 704.142314792471
"HsaINT1013030" 11.11 18.3664485981308 609.567613683654
"HsaINT1013031" 1.98 13.6377358490566 673.888011967655
"HsaINT1013035" 17.57 22.6870833333333 412.527590034965
"HsaINT1013036" 33.33 47.5311494252874 2072.89194982625
"HsaINT1013037" 100 81.4675968992248 1185.55016683624
"HsaINT1013046" 88.19 83.3620454545455 226.086008761277
"HsaINT1013048" 2.61 17.2546511627907 1038.02431458276
"HsaINT1013049" 2.29 30.1378873239437 1582.50402261569
"HsaINT1013050" 20.47 30.6630588235294 1190.25311196078
"HsaINT1013051" 9.09 17.4503053435114 522.01199221374
"HsaINT1013052" 7.32 17.1983941605839 624.881290049377
"HsaINT1013053" 71.43 62.1616326530612 1628.38098477891
"HsaINT1013054" 55.56 58.2021348314607 1783.36777834525
"HsaINT1013055" 83.33 73.5023423423423 873.496772645373
"HsaINT1013056" 22 38.0606722689076 1425.90792327304
"HsaINT1013057" 11.11 39.3185106382979 2085.84919121184
"HsaINT1013059" 12.66 36.4808860759494 1928.63323638429
"HsaINT1013060" 29.25 43.7869135802469 1935.79432660494
"HsaINT1013061" 55.465 54.6097435897436 1883.97723629704
"HsaINT1013062" 33.33 51.4574193548387 2166.67896645161
"HsaINT1013063" 0 29.1005555555556 1707.04702908497
"HsaINT1013064" 0 26.9754166666667 1930.15337373188
"HsaINT1013065" 0 22.8703448275862 1678.17693916256
"HsaINT1013066" 0 29.2809375 1780.10324747984
"HsaINT1013067" 100 55.4372727272727 2502.26228744589
"HsaINT1013068" 100 82.898947368421 1273.02045438596
"HsaINT1013069" 100 73 1948.42105263158
"HsaINT1013070" 100 82.7752 1311.55816766667
"HsaINT1013071" 100 79.264 1535.90675833333
"HsaINT1013078" 100 89.73125 780.366540322581
"HsaINT1013081" 100 70.2396153846154 1967.49862784615
"HsaINT1013082" 100 82.0762962962963 1030.69576338225
"HsaINT1013084" 100 81.6816666666667 1008.46049712644
"HsaINT1013085" 100 77.7559375 1408.32011522177
"HsaINT1013086" 50 57.8235294117647 1849.64496176471
"HsaINT1013087" 100 66.1586666666667 1763.82938380952
"HsaINT1013088" 100 66.1773913043478 1551.10354743083
"HsaINT1013090" 34.755 46.1156862745098 1547.48075942535
"HsaINT1013091" 33.33 41.4413157894737 1420.29415557895
"HsaINT1013093" 2.8 13.2784962406015 674.332455297334
"HsaINT1013094" 100 83.9147142857143 875.442248119219
"HsaINT1013095" 99.25 81.7418439716312 1016.02957228977
"HsaINT1013096" 52.1 51.8295620437956 557.332030689137
"HsaINT1013099" 12.38 19.7187769784173 481.326794870191
"HsaINT1013100" 9.24 13.3117985611511 205.270788770723
"HsaINT1013101" 8.11 14.8641007194245 365.724077989782
"HsaINT1013102" 19.87 25.4524113475177 455.73742414387
"HsaINT1013103" 100 87.5268965517241 1034.01307931034
"HsaINT1013104" 100 90.0120512820513 896.429579892038
"HsaINT1013105" 100 89.3422727272727 912.669776109937
"HsaINT1013107" 100 91.046511627907 804.235880398671
"HsaINT1013110" 100 79.5931818181818 1079.4207705171
"HsaINT1013111" 11.63 15.6523076923077 252.47681928494
"HsaINT1013117" 20 31.3605714285714 838.632077368962
"HsaINT1013118" 18 27.7718382352941 740.308024003268
"HsaINT1013121" 75 62.5266355140187 1508.87961498854
"HsaINT1013123" 39.29 52.3880952380952 2273.82654619048
"HsaINT1013126" 0.375 22.2603409090909 1423.46217114681
"HsaINT1013127" 13.245 34.7498275862069 1708.60536312765
"HsaINT1013128" 36.2 51.4246031746032 1586.65556072709
"HsaINT1013129" 53.37 51.0563448275862 356.130212241379
"HsaINT1013134" 100 77.8102898550725 1385.62266756181
"HsaINT1013135" 100 78.1314864864865 1491.17055255461
"HsaINT1013137" 9.09 12.7593661971831 165.971581864949
"HsaINT1013141" 83.1 78.7673793103448 292.543797250958
"HsaINT1013142" 5.135 14.1508333333333 685.738975934579
"HsaINT1013143" 20 34.3641379310345 1203.45154794603
"HsaINT1013144" 25.24 35.3362393162393 1084.84098228706
"HsaINT1013145" 52.24 52.007724137931 698.583256590038
"HsaINT1013148" 11.54 23.2761946902655 810.250277354614
"HsaINT1013154" 100 69.2673333333333 2034.63879238095
"HsaINT1013155" 100 61.5883333333333 2456.51115588235
"HsaINT1013156" 100 52.7926315789474 2613.88377602339
"HsaINT1013157" 100 61.3297222222222 2417.60996849206
"HsaINT1013163" 26.53 29.9551824817518 698.897631032632
"HsaINT1013166" 100 82.2672727272727 1396.03012727273
"HsaINT1013167" 100 80.1790322580645 1252.24078593337
"HsaINT1013168" 100 65.8452830188679 1863.88049847605
"HsaINT1013169" 100 73.036 1533.59935191489
"HsaINT1013170" 22.83 44.8621739130435 2035.37521060678
"HsaINT1013171" 8.33 16.802700729927 517.665549270073
"HsaINT1013174" 95.08 85.3560377358491 500.536847008086
"HsaINT1013176" 100 70.2315 1424.82092683544
"HsaINT1013177" 81.38 67.3065693430657 1289.97350799699
"HsaINT1013178" 0 12.7267777777778 562.363177141074
"HsaINT1013179" 84.855 77.8491666666667 536.484966475827
"HsaINT1013181" 86.67 79.0927966101695 690.901485274518
"HsaINT1013182" 33.33 53.3466666666667 2170.88923846154
"HsaINT1013183" 100 61.0203703703704 2123.57867293447
"HsaINT1013184" 42.86 52.5346590909091 1648.67955160658
"HsaINT1013185" 74.405 68.8358461538461 683.634537650566
"HsaINT1013186" 100 77.4017142857143 912.394570931677
"HsaINT1013188" 11.635 37.0089655172414 1675.67195329704
"HsaINT1013207" 26.135 45.7320689655172 2100.05590441621
"HsaINT1013209" 100 78.6323636363636 1180.83975949958
"HsaINT1013210" 100 75.11 1499.74890136986
"HsaINT1013212" 31.085 33.22375 353.335801223776
"HsaINT1013220" 100 65.17625 2345.49136964286
"HsaINT1013221" 0 16.154 1332.29747789474
"HsaINT1013225" 3.23 14.998407079646 731.309365297092
"HsaINT1013226" 100 82.3040425531915 1157.17213401968
"HsaINT1013227" 5.95 24.8946511627907 1329.16563975637
"HsaINT1013229" 14.29 22.9710638297872 969.623392321924
"HsaINT1013230" 0 24.9483333333333 1594.95258865248
"HsaINT1013231" 10.21 15.7335294117647 395.496717821351
"HsaINT1013240" 15.56 28.167131147541 1027.53024376778
"HsaINT1013241" 7.35 13.0905172413793 348.425811904048
"HsaINT1013243" 4.13 13.4983050847458 588.950516760829
"HsaINT1013248" 7.18 17.6498 672.851642383838
"HsaINT1013249" 42.15 45.5933333333333 987.99976010929
"HsaINT1013251" 50.675 55.3490625 1185.74050620079
"HsaINT1013252" 100 86.6262068965517 948.304543254688
"HsaINT1013254" 100 88.0864912280702 887.719733897243
"HsaINT1013256" 0.14 26.3566666666667 1628.28159404762
"HsaINT1013257" 100 69.3990322580645 1449.97739576943
"HsaINT1013258" 8.015 19.5698214285714 767.191945913771
"HsaINT1013262" 20.4 21.0749655172414 224.375097394636
"HsaINT1013264" 1.1 31.3745762711864 1945.47578042081
"HsaINT1013265" 100 89.8805263157895 815.231308646617
"HsaINT1013266" 0.055 30.21 1952.57172380952
"HsaINT1013267" 0.09 27.9285714285714 1859.12992380952
"HsaINT1013269" 50 52.7717543859649 1223.07733494799
"HsaINT1013270" 100 88.520350877193 792.823814160401
"HsaINT1013272" 33.33 44.7714864864865 1487.77805392447
"HsaINT1013273" 80.22 78.8544755244755 272.892041800453
"HsaINT1013274" 10.655 14.0983333333333 206.45958041958
"HsaINT1013275" 87.82 79.0987142857143 587.682017040082
"HsaINT1013276" 8.1 14.1397916666667 309.807452403846
"HsaINT1013277" 20.81 23.5167832167832 354.509331832956
"HsaINT1013278" 100 90.7405555555556 758.918664379085
"HsaINT1013279" 100 80.3706666666667 1029.13026380952
"HsaINT1013285" 70.06 58.4029896907216 1888.21238159364
"HsaINT1013288" 82.75 66.3052678571429 1374.69467380148
"HsaINT1013289" 0 32.7830303030303 2086.4152467803
"HsaINT1013301" 18.57 20.8415172413793 236.842861570881
"HsaINT1013311" 8.03 14.3055244755245 372.05973616665
"HsaINT1013312" 16.93 21.9146808510638 444.667393647416
"HsaINT1013313" 34.65 45.8537837837838 1383.90162417417
"HsaINT1013314" 16.675 19.5095192307692 429.353911417102
"HsaINT1013319" 0 16.0242857142857 1257.28398571429
"HsaINT1013321" 2.8 31.1219047619048 2017.76218619048
"HsaINT1013322" 100 83.0071428571429 1108.58700336134
"HsaINT1013323" 0 34.721875 2154.32530958333
"HsaINT1013324" 100 70.5313043478261 2027.04674822134
"HsaINT1013325" 0 14.5616216216216 1026.8057472973
"HsaINT1013326" 0 29.1345161290323 2123.22093225806
"HsaINT1013327" 0 20.3589189189189 1094.83953768769
"HsaINT1013329" 14.29 17.5957894736842 203.409901834131
"HsaINT1013330" 38.85 44.5466666666667 793.299168095238
"HsaINT1013332" 12.52 16.3090510948905 292.66861012237
"HsaINT1013333" 22.92 35.0833098591549 1111.77258542104
"HsaINT1013334" 22.22 29.3919708029197 737.520433587377
"HsaINT1013336" 20.91 27.8420863309353 665.998994891044
"HsaINT1013337" 27.395 35.9516911764706 1076.05602748911
"HsaINT1013338" 18.82 25.8171631205674 701.60998189463
"HsaINT1013351" 44.05 45.0134965034965 885.327521491185
"HsaINT1013352" 36.94 38.5355172413793 682.957194348659
"HsaINT1013358" 8.945 17.9861111111111 558.001572183372
"HsaINT1013366" 10.885 14.891875 188.504661494755
"HsaINT1013367" 15.37 16.6518055555556 167.653231682207
"HsaINT1013370" 27.57 30.5069655172414 335.809086561303
"HsaINT1013371" 18.62 27.1077777777778 762.528135323383
"HsaINT1013372" 71.765 58.6165178571429 1804.80542830598
"HsaINT1013373" 1.21 13.2574683544304 822.126501200909
"HsaINT1013379" 24.59 43.7672289156626 2016.41730076403
"HsaINT1013380" 50.565 57.0836538461538 959.625776811053
"HsaINT1013386" 5.88 18.9319266055046 876.203926809378
"HsaINT1013387" 6.67 17.23875 612.256184138655
"HsaINT1013389" 100 60.9461538461538 2262.21180897436
"HsaINT1013390" 56.96 58.7290909090909 1742.72852909091
"HsaINT1013391" 100 86.7608333333333 964.21626884058
"HsaINT1013392" 100 88.2403225806452 823.491149892473
"HsaINT1013395" 12.32 27.7064864864865 1374.7676012012
"HsaINT1013396" 0 12.5422222222222 996.920508176101
"HsaINT1013398" 11.86 15.7030935251799 187.982930215827
"HsaINT1013400" 16.29 19.3741726618705 325.674511448233
"HsaINT1013402" 4.865 13.3976515151515 481.831060854731
"HsaINT1013403" 50 50.0226771653543 1421.3726943632
"HsaINT1013404" 37.775 43.5293181818182 1377.46411327203
"HsaINT1013409" 4.305 13.6963768115942 593.390042251137
"HsaINT1013417" 40 37.5492086330935 383.209300093838
"HsaINT1013420" 100 79.4804878048781 995.923671364047
"HsaINT1013422" 9.88 14.4364788732394 248.875679712316
"HsaINT1013428" 14.59 17.8949655172414 159.167412672414
"HsaINT1013429" 100 72.9763414634146 1609.05012378049
"HsaINT1013430" 100 65.13175 1979.56656352564
"HsaINT1013438" 33.33 39.0322115384615 1294.71153583831
"HsaINT1013440" 100 56.51375 2392.27861891026
"HsaINT1013441" 0 29.6928571428571 2086.95420142857
"HsaINT1013442" 4.8 44.3906451612903 2369.73521290323
"HsaINT1013443" 83.01 55.1878125 2275.02943054435
"HsaINT1013444" 0 18.6905263157895 1373.79642748538
"HsaINT1013445" 0 19.6911764705882 1231.89566102941
"HsaINT1013446" 0 22.52 1645.22451578947
"HsaINT1013448" 100 66.2728571428571 1821.26947916667
"HsaINT1013452" 42.945 49.6994285714286 1970.78009532091
"HsaINT1013453" 100 59.1698113207547 2173.39547880987
"HsaINT1013454" 18.575 36.94703125 1787.30618628472
"HsaINT1013455" 0 12.9182089552239 971.24385128901
"HsaINT1013456" 0 23.3387878787879 1404.48607235431
"HsaINT1013458" 11.66 18.7159230769231 404.42807084675
"HsaINT1013459" 4.775 13.0814788732394 289.615558790331
"HsaINT1013462" 27.66 31.4088549618321 601.466951755725
"HsaINT1013464" 10.875 36.5873333333333 1968.06608229885
"HsaINT1013465" 17.115 37.153125 1718.57573830645
"HsaINT1013467" 0 16.5398387096774 922.109893416182
"HsaINT1013468" 2.015 19.0531666666667 1042.96364234463
"HsaINT1013470" 23.07 31.4941428571429 1105.45002461698
"HsaINT1013471" 100 63.8745454545455 1767.4821974026
"HsaINT1013472" 1.69 20.7571794871795 1447.97686288799
"HsaINT1013476" 0 13.786049382716 962.926421697531
"HsaINT1013480" 12.62 30.3764347826087 1467.35512314264
"HsaINT1013482" 6.445 17.7241860465116 864.581426976744
"HsaINT1013483" 7.92 21.6223595505618 1113.17505459653
"HsaINT1013484" 38.035 42.4410317460317 801.139049326984
"HsaINT1013490" 20 35.2011578947368 1213.99778055991
"HsaINT1013491" 0.96 18.4104819277108 1221.22615586247
"HsaINT1013492" 7.895 32.2631914893617 1570.53077680165
"HsaINT1013495" 7.6 23.6548888888889 1181.14463010101
"HsaINT1013496" 82.94 80.5607142857143 573.464843116883
"HsaINT1013497" 15.15 41.327619047619 2271.55346904762
"HsaINT1013498" 0 20.9684615384615 1324.2980474359
"HsaINT1013499" 15.335 36.2794444444444 1896.34411143791
"HsaINT1013500" 100 62.4604347826087 1718.40244980237
"HsaINT1013501" 0 31.7013636363636 1955.19469805195
"HsaINT1013502" 0.775 35.0925 2167.56795333333
"HsaINT1013503" 40 51.0058823529412 2064.93041323529
"HsaINT1013504" 75 70.8170491803279 903.798774480874
"HsaINT1013505" 0.255 17.0688636363636 1029.19154984144
"HsaINT1013506" 10.96 33.8541666666667 1728.35963488701
"HsaINT1013507" 11.18 31.5710344827586 1635.11914277072
"HsaINT1013508" 100 78.8935714285714 1760.12319395604
"HsaINT1013509" 100 60.8026666666667 2102.96459238095
"HsaINT1013510" 0 33.1820689655172 2137.88370270936
"HsaINT1013511" 34.805 41.1355303030303 865.3200447548
"HsaINT1013521" 8.79 20.8903278688525 1078.33617989071
"HsaINT1013522" 42.15 49.0840579710145 1106.71046564365
"HsaINT1013524" 100 79.4332876712329 768.80598348554
"HsaINT1013525" 50 55.8957627118644 1704.84515587376
"HsaINT1013526" 0 18.149375 1306.27691236702
"HsaINT1013527" 25 41.7525423728814 1884.80443652835
"HsaINT1013528" 1.675 18.8911538461538 1040.34330452489
"HsaINT1013529" 3.57 25.845 1555.30294344262
"HsaINT1013530" 45.22 54.5611290322581 1720.93474132734
"HsaINT1013531" 34.65 48.2817808219178 1811.62343984018
"HsaINT1013532" 100 86.7311111111111 674.87299390681
"HsaINT1013533" 100 66.585671641791 1680.32446128449
"HsaINT1013534" 66.67 65.0569811320755 1210.30620224964
"HsaINT1013537" 100 75.6236842105263 1111.92193796992
"HsaINT1013538" 100 81.8771014492754 719.025494416027
"HsaINT1013539" 100 61.802 1911.05964125
"HsaINT1013540" 100 71.7211428571429 1330.02744505176
"HsaINT1013542" 100 74.128202247191 1298.92373991318
"HsaINT1013543" 15.48 26.2486363636364 1262.67626786469
"HsaINT1013544" 100 75.6154545454545 1285.6435492163
"HsaINT1013545" 100 84.2521276595745 880.514599725463
"HsaINT1013546" 100 80.771052631579 977.445647816349
"HsaINT1013547" 54.76 62.1380392156863 1438.09696807843
"HsaINT1013548" 1.11 29.5310416666667 1744.3768222961
"HsaINT1013549" 100 79.5905769230769 1089.10544475867
"HsaINT1013551" 50.72 51.6679166666667 1477.3630891844
"HsaINT1013552" 18.825 35.4566666666667 1686.59032830189
"HsaINT1013553" 100 84.4444 1327.167284
"HsaINT1013554" 0 14.3159259259259 1160.58578308875
"HsaINT1013555" 0 21.0072413793103 1410.23344137931
"HsaINT1013556" 0 12.6775 968.664913983051
"HsaINT1013557" 0 10.8349253731343 767.783049615559
"HsaINT1013558" 0 15.2076666666667 882.520201242938
"HsaINT1013559" 0 20.8728070175439 1301.29955983709
"HsaINT1013562" 100 81.06375 1458.5987548913
"HsaINT1013565" 61.565 54.8596296296296 2141.36967155835
"HsaINT1013566" 100 78.1238636363636 962.784507980973
"HsaINT1013567" 100 68.3401960784314 1742.30718196078
"HsaINT1013568" 33.33 52.5348837209302 1990.2958351052
"HsaINT1013572" 78.14 73.2995238095238 942.808964194139
"HsaINT1013573" 14.695 23.0644230769231 618.7469821882
"HsaINT1013575" 60 52.4729032258065 2146.64753462366
"HsaINT1013576" 11.45 16.7945967741935 362.002842925518
"HsaINT1013578" 2.08 24.8952941176471 1661.59632541176
"HsaINT1013580" 85.19 70.1742105263158 1198.06356052632
"HsaINT1013581" 63.335 65.4208928571429 1175.07443373377
"HsaINT1013582" 0 18.82578125 1066.42762477679
"HsaINT1013583" 0 12.83875 943.485313782051
"HsaINT1013586" 74.195 60.3114130434783 1627.06109578356
"HsaINT1013587" 91.17 75.6909166666667 1029.26171091737
"HsaINT1013588" 33.33 44.3361290322581 1661.64985659187
"HsaINT1013589" 97.92 86.9798581560284 402.686247122594
"HsaINT1013591" 87.655 74.8457894736842 951.064542035088
"HsaINT1013592" 77.665 59.34375 1915.75715224359
"HsaINT1013597" 33.33 44.8725714285714 1631.28434111801
"HsaINT1013599" 38.07 51.78 1818.26750163934
"HsaINT1013600" 2.57 19.6825641025641 1196.89968684649
"HsaINT1013602" 100 82.914512195122 946.733926302319
"HsaINT1013603" 100 87.3917391304348 876.20688516624
"HsaINT1013604" 0 16.0810810810811 1181.6958487988
"HsaINT1013605" 50 55.1385416666667 1827.30167655142
"HsaINT1013606" 0 14.9880327868852 936.47826273224
"HsaINT1013608" 100 56.9907142857143 2215.92297264808
"HsaINT1013609" 5.185 35.1438888888889 2239.6100251634
"HsaINT1013610" 0.415 14.3833333333333 632.686690566038
"HsaINT1013612" 94.545 58.7532352941176 2103.8798043672
"HsaINT1013613" 1.95 32.8436206896552 1839.81509718693
"HsaINT1013614" 9.09 20.759504950495 869.542936752475
"HsaINT1013622" 23.71 25.3186896551724 189.909372576628
"HsaINT1013626" 3.94 16.1690625 772.450816437008
"HsaINT1013627" 7.75 23.1281300813008 911.731597294416
"HsaINT1013628" 11.11 29.6274226804124 1517.48784641323
"HsaINT1013629" 20 27.8143697478992 784.696251929925
"HsaINT1013631" 100 75.7755952380952 1137.05103217154
"HsaINT1013634" 7.515 16.8106896551724 807.17568723533
"HsaINT1013635" 100 71.495 1714.474458
"HsaINT1013636" 1.4 14.153 683.744038305085
"HsaINT1013637" 10.86 26.4734408602151 1219.96737716223
"HsaINT1013641" 21.93 36.66 1268.17164545455
"HsaINT1013644" 31.31 36.9971851851852 603.942968137092
"HsaINT1013647" 100 80.5148837209302 1404.14942081949
"HsaINT1013648" 1.81 18.7484615384615 1274.2661014985
"HsaINT1013650" 12.62 29.638275862069 1358.18702504537
"HsaINT1013652" 0 29.57 2105.7319
"HsaINT1013653" 0 26.3838983050847 1655.5906345412
"HsaINT1013654" 1.06 24.608 1757.98470470588
"HsaINT1013655" 0 31.4394285714286 2217.78899966387
"HsaINT1013657" 50 51.893475177305 575.041869979737
"HsaINT1013659" 63.87 58.925306122449 1602.02677155481
"HsaINT1013660" 100 77.781875 1556.79742808544
"HsaINT1013661" 100 76.7079518072289 1713.51700429033
"HsaINT1013663" 22.36 40.6005617977528 1672.5835871808
"HsaINT1013664" 2.38 23.3541333333333 1435.22367322523
"HsaINT1013666" 13.55 22.3054838709677 732.76502286115
"HsaINT1013670" 0.53 13.4370873786408 833.480618884447
"HsaINT1013671" 15.47 26.0295555555556 722.433129651741
"HsaINT1013674" 100 68.5831746031746 1854.24647685612
"HsaINT1013682" 100 81.488102189781 1195.14115519536
"HsaINT1013683" 100 72.7240157480315 1482.92448295213
"HsaINT1013684" 100 84.7773563218391 1041.94332432505
"HsaINT1013685" 8.18 29.4379166666667 1765.61303460145
"HsaINT1013697" 13.21 18.841958041958 369.602501772875
"HsaINT1013698" 27.705 32.48484375 461.196992101378
"HsaINT1013700" 17.545 20.76125 207.860360664336
"HsaINT1013701" 15.34 21.266690647482 381.983426649984
"HsaINT1013702" 100 77.6529411764706 1588.59168517647
"HsaINT1013703" 75.28 64.6053608247423 1261.8620959622
"HsaINT1013704" 20 31.4195505617978 979.406442977528
"HsaINT1013705" 5.71 12.8750515463918 399.154337757732
"HsaINT1013706" 23.08 33.5661052631579 1010.50205807391
"HsaINT1013709" 100 86.5859183673469 1121.5282454932
"HsaINT1013710" 100 81.2551020408163 1437.64563384354
"HsaINT1013715" 100 82.6260240963855 896.662577901851
"HsaINT1013716" 35.35 46.5595505617978 1549.11670206844
"HsaINT1013717" 22.22 38.8837037037037 1465.73850611111
"HsaINT1013718" 30 43.1514084507042 1910.91367227364
"HsaINT1013719" 6.38 19.1681818181818 746.058806864564
"HsaINT1013720" 1.75 32.22625 2231.19545166667
"HsaINT1013727" 100 77.3878640776699 1022.40763068723
"HsaINT1013732" 100 66.9583783783784 1704.84403063063
